Address,Price,Parcel,Date
5305 Valley Edge Dr,219900,81034114033,2004-08-01
5309 Valley Edge Dr,217000,81034114041,2016-09-01
5310 Valley Edge Dr,219900,81034111120,2005-06-01
5310 Valley Edge Dr,212000,81034111120,2004-07-01
5317 Valley Edge Dr,188000,81034114067,2013-08-01
5322 Valley Edge Dr,190000,81034111097,2003-07-01
5325 Valley Edge Dr,187000,81034114083,2016-12-01
5325 Valley Edge Dr,187000,81034114083,2009-10-01
5325 Valley Edge Dr,168000,81034114083,2003-06-01
5326 Valley Edge Dr,202000,81034111188,2015-07-01
5326 Valley Edge Dr,193000,81034111188,2011-03-01
5326 Valley Edge Dr,199900,81034111188,2005-01-01
5329 Valley Edge Dr,171800,81034114091,2003-04-01
5330 Valley Edge Dr,216000,81034111170,2006-12-01
5330 Valley Edge Dr,165000,81034111170,2003-09-01
818 Vernon Rd,241000,81034405127,2016-09-01
818 Vernon Rd,248900,81034405127,2006-07-01
901 Vernon Rd,248000,81034404012,2017-09-01
901 Vernon Rd,215000,81034404012,2005-07-01
901 Vernon Rd,199100,81034404012,2003-10-01
902 Vernon Rd,271800,81034405119,2003-12-01
905 Vernon Rd,209000,81034404020,2009-11-01
905 Vernon Rd,186400,81034404020,2003-10-01
906 Vernon Rd,260000,81034405101,2017-08-01
906 Vernon Rd,223400,81034405101,2003-12-01
909 Vernon Rd,208000,81034404038,2007-05-01
909 Vernon Rd,194900,81034404038,2004-04-01
910 Vernon Rd,214900,81034405094,2009-03-01
910 Vernon Rd,192500,81034405094,2003-11-01
913 Vernon Rd,249000,81034404046,2017-06-01
913 Vernon Rd,234900,81034404046,2014-11-01
913 Vernon Rd,193300,81034404046,2004-04-01
914 Vernon Rd,260000,81034405086,2016-08-01
914 Vernon Rd,235100,81034405086,2003-11-01
918 Vernon Rd,216600,81034405078,2004-03-01
1122 Wayridge Dr,225000,81034202060,2016-07-01
1122 Wayridge Dr,192000,81034202060,2009-02-01
1201 Wayridge Dr,236000,81034205353,2007-04-01
1205 Wayridge Dr,230500,81034205345,2016-05-01
1205 Wayridge Dr,199000,81034205345,2002-11-01
1206 Wayridge Dr,250000,81034202218,2017-04-01
1206 Wayridge Dr,206500,81034202218,2012-10-01
1209 Wayridge Dr,245000,81034205337,2016-01-01
1213 Wayridge Dr,245000,81034205329,2003-09-01
1305 Wayridge Dr,235000,81034205296,2015-05-01
1306 Wayridge Dr,212000,81034202250,2003-09-01
1309 Wayridge Dr,234500,81034205288,2015-08-01
1309 Wayridge Dr,244500,81034205288,2005-06-01
1314 Wayridge Dr,259900,81034202268,2008-08-01
1314 Wayridge Dr,255000,81034202268,2003-07-01
1317 Wayridge Dr,200000,81034205262,2004-07-01
1401 Wayridge Dr,227000,81034205246,2015-06-01
1406 Wayridge Dr,286500,81034202325,2008-08-01
1406 Wayridge Dr,265000,81034202325,2003-05-01
1414 Wayridge Dr,266000,81034202341,2014-04-01
1414 Wayridge Dr,275900,81034202341,2003-05-01
1501 Wayridge Dr,219500,81034205220,2009-08-01
1501 Wayridge Dr,223000,81034205220,2004-08-01
1505 Wayridge Dr,215000,81034205212,2006-06-01
1505 Wayridge Dr,205000,81034205212,2003-10-01
1509 Wayridge Dr,225000,81034205204,2017-12-01
1509 Wayridge Dr,205000,81034205204,2006-04-01
1513 Wayridge Dr,187000,81034205197,2011-07-01
1521 Wayridge Dr,225000,81034205171,2017-09-01
1525 Wayridge Dr,219000,81034205163,2017-11-01
1 Waywood Cir,177000,81034203092,2003-12-01
5 Waywood Cir,180000,81034203084,2004-08-01
9 Waywood Cir,179900,81034203076,2013-01-01
9 Waywood Cir,175000,81034203076,2004-05-01
10 Waywood Cir,200000,81034203050,2013-01-01
10 Waywood Cir,175000,81034203050,2002-09-01
15 Waywood Cir,215000,81034203068,2003-09-01
1 Westend Cir,226000,81034202200,2005-06-01
9 Westend Cir,212000,81034202193,2013-04-01
9 Westend Cir,232000,81034202193,2007-09-01
15 Westend Cir,235000,81034202185,2015-09-01
15 Westend Cir,230000,81034202185,2010-04-01
18 Westend Cir,297000,81034202127,2007-04-01
18 Westend Cir,295000,81034202127,2005-08-01
22 Westend Cir,242000,81034202135,2004-02-01
26 Westend Cir,285000,81034202143,2009-09-01
5 Westridge Cir,274000,81034202309,2004-07-01
2 Westwynn Cir,228000,81034205072,2004-10-01
5 Westwynn Cir,227900,81034205147,2013-08-01
5 Westwynn Cir,208200,81034205147,2002-12-01
9 Westwynn Cir,215000,81034205139,2003-12-01
10 Westwynn Cir,222000,81034205080,2006-07-01
18 Westwynn Cir,194900,81034205105,2013-11-01
19 Westwynn Cir,219900,81034205113,2004-04-01
5102 Wintergreen Dr,239900,81034411223,2005-05-01
5105 Wintergreen Dr,213000,81034410027,2015-10-01
5105 Wintergreen Dr,195000,81034410027,2014-03-01
5109 Wintergreen Dr,225000,81034410035,2005-10-01
5109 Wintergreen Dr,205000,81034410035,2004-04-01
5110 Wintergreen Dr,220000,81034411207,2016-10-01
5110 Wintergreen Dr,195000,81034411207,2012-11-01
5114 Wintergreen Dr,199500,81034411190,2011-06-01
5114 Wintergreen Dr,203500,81034411190,2003-07-01
5114 Wintergreen Dr,204900,81034411190,2003-09-01
5117 Wintergreen Dr,179900,81034410051,2013-05-01
5118 Wintergreen Dr,215000,81034411182,2006-06-01
5118 Wintergreen Dr,184000,81034411182,2003-06-01
5121 Wintergreen Dr,204000,81034410069,2007-05-01
5121 Wintergreen Dr,187000,81034410069,2004-08-01
5122 Wintergreen Dr,215000,81034411174,2006-04-01
5122 Wintergreen Dr,189800,81034411174,2004-02-01
5126 Wintergreen Dr,219000,81034411166,2004-11-01
5133 Wintergreen Dr,215000,81034410093,2015-09-01
5134 Wintergreen Dr,223000,81034411140,2014-03-01
5141 Wintergreen Dr,335000,81034410118,2017-10-01
5145 Wintergreen Dr,328000,81034410126,2017-09-01
5149 Wintergreen Dr,305000,81034410134,2015-10-01
5150 Wintergreen Dr,221000,81034411124,2012-12-01
5157 Wintergreen Dr,255000,81034410150,2005-08-01
5157 Wintergreen Dr,225900,81034410150,2003-08-01
5158 Wintergreen Dr,248000,81034411116,2013-09-01
5158 Wintergreen Dr,250000,81034411116,2002-06-01
5161 Wintergreen Dr,222000,81034410168,2012-09-01
5161 Wintergreen Dr,248900,81034410168,2007-07-01
5165 Wintergreen Dr,249000,81034410176,2004-07-01
2 Wynbrook Cir,222500,81034203175,2017-03-01
2 Wynbrook Cir,170000,81034203175,2003-07-01
5 Wynbrook Cir,194000,81034203216,2011-03-01
5 Wynbrook Cir,195000,81034203216,2006-02-01
6 Wynbrook Cir,190000,81034203183,2005-06-01
9 Wynbrook Cir,214500,81034203208,2017-09-01
10 Wynbrook Cir,190400,81034203191,2003-10-01
4344 Bagley Pkwy,174000,70920405177,2003-02-01
4348 Bagley Pkwy,267000,70920405169,2015-08-01
4348 Bagley Pkwy,206900,70920405169,2009-07-01
202 N Blackhawk Ave,304200,70920113142,2002-07-01
206 N Blackhawk Ave,215000,70920113150,2005-01-01
210 N Blackhawk Ave,319000,70920113168,2015-05-01
210 N Blackhawk Ave,265200,70920113168,2005-10-01
218 N Blackhawk Ave,305000,70920113184,2016-08-01
218 N Blackhawk Ave,250000,70920113184,2009-01-01
218 N Blackhawk Ave,215000,70920113184,2004-03-01
225 N Blackhawk Ave,280700,70920117227,2009-08-01
226 N Blackhawk Ave,223500,70920113209,2009-01-01
226 N Blackhawk Ave,215000,70920113209,2003-06-01
306 N Blackhawk Ave,243000,70920113225,2013-06-01
306 N Blackhawk Ave,240900,70920113225,2011-11-01
306 N Blackhawk Ave,249900,70920113225,2008-05-01
306 N Blackhawk Ave,235500,70920113225,2006-05-01
306 N Blackhawk Ave,219000,70920113225,2004-02-01
310 N Blackhawk Ave,164300,70920113233,2003-08-01
311 N Blackhawk Ave,210500,70920114067,2012-07-01
314 N Blackhawk Ave,219900,70920113241,2008-02-01
314 N Blackhawk Ave,212000,70920113241,2007-02-01
314 N Blackhawk Ave,175500,70920113241,2006-04-01
319 N Blackhawk Ave,281000,70920114041,2016-05-01
322 N Blackhawk Ave,345000,70920113267,2016-07-01
322 N Blackhawk Ave,245000,70920113267,2009-07-01
322 N Blackhawk Ave,245000,70920113267,2006-01-01
322 N Blackhawk Ave,189900,70920113267,2002-07-01
436 N Blackhawk Ave,265900,70920112110,2014-10-01
436 N Blackhawk Ave,163900,70920112110,2004-05-01
505 N Blackhawk Ave,250000,70920111097,2004-06-01
509 N Blackhawk Ave,221000,70920111089,2006-03-01
509 N Blackhawk Ave,209300,70920111089,2003-06-01
510 N Blackhawk Ave,284000,70920112144,2006-08-01
513 N Blackhawk Ave,280000,70920111071,2016-03-01
513 N Blackhawk Ave,250000,70920111071,2012-02-01
513 N Blackhawk Ave,259900,70920111071,2004-05-01
514 N Blackhawk Ave,245000,70920112152,2014-05-01
514 N Blackhawk Ave,230000,70920112152,2008-07-01
518 N Blackhawk Ave,300000,70920112160,2017-07-01
518 N Blackhawk Ave,233000,70920112160,2006-06-01
521 N Blackhawk Ave,346000,70920111055,2013-07-01
521 N Blackhawk Ave,292500,70920111055,2006-06-01
521 N Blackhawk Ave,195000,70920111055,2003-03-01
533 N Blackhawk Ave,269000,70920111021,2013-04-01
533 N Blackhawk Ave,230000,70920111021,2007-02-01
601 N Blackhawk Ave,225000,70920109092,2010-02-01
601 N Blackhawk Ave,208600,70920109092,2006-12-01
612 N Blackhawk Ave,300000,70920108325,2011-10-01
612 N Blackhawk Ave,322500,70920108325,2007-07-01
620 N Blackhawk Ave,220000,70920103341,2011-01-01
629 N Blackhawk Ave,200000,70920109050,2010-12-01
641 N Blackhawk Ave,313000,70920109026,2016-02-01
641 N Blackhawk Ave,190000,70920109026,2009-06-01
707 N Blackhawk Ave,275000,70920102103,2017-05-01
713 N Blackhawk Ave,233000,70920102096,2013-05-01
3303 Bluff St,210000,70920117160,2008-12-01
3303 Bluff St,226500,70920117160,2004-04-01
3309 Bluff St,214000,70920117186,2011-08-01
3309 Bluff St,180000,70920117186,2003-01-01
3401 Bluff St,269000,70920117194,2007-11-01
3410 Bluff St,323000,70920114083,2017-03-01
702 Bruce Ct,296750,70920103143,2016-11-01
702 Bruce Ct,259000,70920103143,2012-05-01
702 Bruce Ct,267000,70920103143,2005-04-01
705 Bruce Ct,197500,70920103250,2002-08-01
709 Bruce Ct,268000,70920103242,2004-09-01
713 Bruce Ct,235000,70920103234,2013-06-01
713 Bruce Ct,210000,70920103234,2007-06-01
713 Bruce Ct,177900,70920103234,2003-04-01
2 Christopher Ct,254000,70920418295,2014-12-01
4 Christopher Ct,301500,70920418310,2004-10-01
306 Eugenia Ave,184000,70920114091,2005-04-01
310 Eugenia Ave,197500,70920114108,2014-11-01
501 Eugenia Ave,370000,70920110180,2007-07-01
501 Eugenia Ave,357000,70920110180,2007-12-01
505 Eugenia Ave,339000,70920110156,2014-02-01
517 Eugenia Ave,287500,70920110130,2003-10-01
521 Eugenia Ave,375000,70920110122,2007-09-01
601 Eugenia Ave,330000,70920110106,2014-09-01
602 Eugenia Ave,285000,70920109109,2016-08-01
603 Eugenia Ave,358000,70920110099,2015-04-01
607 Eugenia Ave,265000,70920110081,2017-06-01
607 Eugenia Ave,222000,70920110081,2008-06-01
607 Eugenia Ave,185000,70920110081,2005-01-01
611 Eugenia Ave,180500,70920110073,2012-02-01
611 Eugenia Ave,187000,70920110073,2009-05-01
611 Eugenia Ave,165000,70920110073,2004-12-01
619 Eugenia Ave,200000,70920110057,2005-10-01
625 Eugenia Ave,285000,70920110031,2017-03-01
626 Eugenia Ave,254900,70920109167,2010-08-01
626 Eugenia Ave,255800,70920109167,2008-12-01
634 Eugenia Ave,211000,70920109175,2009-06-01
634 Eugenia Ave,186900,70920109175,2002-08-01
641 Eugenia Ave,315000,70920110015,2014-07-01
641 Eugenia Ave,260000,70920110015,2010-06-01
710 Eugenia Ave,270000,70920102145,2007-08-01
713 Eugenia Ave,199000,70920101080,2017-03-01
713 Eugenia Ave,292500,70920101080,2017-07-01
713 Eugenia Ave,130000,70920101080,2002-06-01
714 Eugenia Ave,225000,70920102153,2009-09-01
714 Eugenia Ave,222800,70920102153,2003-03-01
718 Eugenia Ave,210000,70920102161,2015-06-01
718 Eugenia Ave,194700,70920102161,2014-05-01
718 Eugenia Ave,218000,70920102161,2007-05-01
718 Eugenia Ave,132000,70920102161,2002-08-01
725 Eugenia Ave,240500,70920101064,2013-07-01
725 Eugenia Ave,197000,70920101064,2004-02-01
725 Eugenia Ave,260000,70920101064,2004-11-01
3413 Harvey St,196500,70920109018,2012-08-01
3413 Harvey St,195000,70920109018,2007-10-01
3413 Harvey St,168000,70920109018,2003-04-01
3521 Heather Crest ,277000,70920106014,2011-09-01
3521 Heather Crest ,234900,70920106014,2005-10-01
3526 Heather Crest ,220000,70920108276,2013-05-01
3529 Heather Crest ,426000,70920106030,2016-03-01
3529 Heather Crest ,211000,70920106030,2009-08-01
3530 Heather Crest ,260000,70920108268,2015-06-01
3533 Heather Crest ,222000,70920106048,2012-06-01
3538 Heather Crest ,294000,70920108242,2013-12-01
3545 Heather Crest ,227400,70920106072,2016-03-01
3545 Heather Crest ,190000,70920106072,2004-09-01
3546 Heather Crest ,145000,70920108226,2014-11-01
3550 Heather Crest ,201000,70920108218,2015-07-01
3553 Heather Crest ,242000,70920106098,2017-05-01
3553 Heather Crest ,153000,70920106098,2011-12-01
3553 Heather Crest ,160000,70920106098,2007-04-01
3554 Heather Crest ,169800,70920108200,2003-05-01
4410 Hillcrest Dr,272500,70920420422,2015-08-01
4410 Hillcrest Dr,189900,70920420422,2004-03-01
1 S Hillside Ter,225000,70920403014,2016-05-01
5 S Hillside Ter,262500,70920403022,2013-03-01
5 S Hillside Ter,270000,70920403022,2006-06-01
6 S Hillside Ter,158000,70920404244,2010-05-01
9 S Hillside Ter,230000,70920403030,2013-02-01
9 S Hillside Ter,226800,70920403030,2007-07-01
10 S Hillside Ter,213000,70920404236,2013-06-01
10 S Hillside Ter,169000,70920404236,2011-06-01
10 S Hillside Ter,192000,70920404236,2006-12-01
13 S Hillside Ter,235000,70920403048,2011-11-01
14 S Hillside Ter,167000,70920404228,2002-06-01
18 S Hillside Ter,357000,70920404210,2016-06-01
21 S Hillside Ter,340000,70920403064,2016-06-01
21 S Hillside Ter,230000,70920403064,2005-01-01
22 S Hillside Ter,460000,70920404202,2017-10-01
33 S Hillside Ter,282000,70920403098,2013-07-01
33 S Hillside Ter,263500,70920403098,2004-10-01
34 S Hillside Ter,205000,70920404179,2015-04-01
34 S Hillside Ter,190000,70920404179,2012-06-01
34 S Hillside Ter,205900,70920404179,2005-06-01
37 S Hillside Ter,221800,70920403105,2006-03-01
38 S Hillside Ter,285900,70920404161,2007-08-01
41 S Hillside Ter,224900,70920403113,2010-07-01
41 S Hillside Ter,170000,70920403113,2002-12-01
42 S Hillside Ter,229900,70920404153,2006-07-01
42 S Hillside Ter,214900,70920404153,2005-09-01
42 S Hillside Ter,184900,70920404153,2003-07-01
46 S Hillside Ter,149000,70920404145,2002-04-01
201 N Hillside Ter,264500,70920107145,2014-04-01
201 N Hillside Ter,222500,70920107145,2008-12-01
201 N Hillside Ter,196200,70920107145,2007-01-01
206 N Hillside Ter,235100,70920106270,2008-12-01
213 N Hillside Ter,146000,70920107111,2003-03-01
213 N Hillside Ter,175900,70920107111,2003-08-01
214 N Hillside Ter,284000,70920106296,2014-04-01
214 N Hillside Ter,255000,70920106296,2008-09-01
214 N Hillside Ter,247200,70920106296,2004-07-01
214 N Hillside Ter,175900,70920106296,2002-06-01
225 N Hillside Ter,285000,70920107088,2013-11-01
225 N Hillside Ter,220000,70920107088,2010-07-01
226 N Hillside Ter,265000,70920106329,2016-08-01
226 N Hillside Ter,225000,70920106329,2007-02-01
226 N Hillside Ter,165000,70920106329,2003-03-01
229 N Hillside Ter,139300,70920107070,2002-05-01
230 N Hillside Ter,271000,70920106337,2017-09-01
301 N Hillside Ter,229400,70920107062,2013-08-01
305 N Hillside Ter,197000,70920107054,2012-03-01
305 N Hillside Ter,192500,70920107054,2004-08-01
309 N Hillside Ter,216000,70920107046,2009-08-01
310 N Hillside Ter,230000,70920106361,2005-06-01
310 N Hillside Ter,180000,70920106361,2003-06-01
314 N Hillside Ter,177500,70920106379,2009-06-01
314 N Hillside Ter,168000,70920106379,2007-03-01
317 N Hillside Ter,237200,70920107020,2005-02-01
326 N Hillside Ter,274500,70920106402,2013-05-01
326 N Hillside Ter,278000,70920106402,2006-05-01
330 N Hillside Ter,235000,70920106410,2007-07-01
338 N Hillside Ter,163500,70920106436,2002-05-01
3510 N Hillside Ter,219000,70920112095,2003-09-01
3501 Lucia Crest ,190000,70920108010,2014-03-01
3506 Lucia Crest ,275000,70920103333,2017-08-01
3506 Lucia Crest ,230000,70920103333,2009-11-01
3509 Lucia Crest ,195000,70920108036,2005-08-01
3513 Lucia Crest ,225000,70920108044,2009-11-01
3513 Lucia Crest ,187000,70920108044,2004-06-01
3517 Lucia Crest ,212000,70920108052,2008-06-01
3517 Lucia Crest ,175000,70920108052,2003-04-01
3521 Lucia Crest ,239900,70920108060,2014-07-01
3526 Lucia Crest ,253000,70920103284,2011-07-01
3526 Lucia Crest ,271100,70920103284,2009-07-01
3526 Lucia Crest ,260000,70920103284,2008-06-01
3534 Lucia Crest ,324000,70920103268,2017-06-01
3541 Lucia Crest ,260000,70920108101,2011-03-01
3545 Lucia Crest ,165000,70920108119,2013-09-01
3548 Lucia Crest ,280000,70920103119,2013-11-01
3548 Lucia Crest ,265000,70920103119,2006-09-01
3553 Lucia Crest ,269000,70920108135,2005-04-01
3557 Lucia Crest ,225500,70920108143,2004-09-01
1 S Meadow Ln,197400,70920404012,2009-09-01
2 S Meadow Ln,229900,70920405325,2009-06-01
2 S Meadow Ln,214900,70920405325,2007-03-01
6 S Meadow Ln,314900,70920405317,2008-01-01
6 S Meadow Ln,180000,70920405317,2007-06-01
9 S Meadow Ln,217000,70920404038,2009-08-01
10 S Meadow Ln,369000,70920405309,2017-12-01
10 S Meadow Ln,162500,70920405309,2014-02-01
10 S Meadow Ln,270000,70920405309,2014-07-01
15 S Meadow Ln,402000,70920404046,2016-07-01
15 S Meadow Ln,335000,70920404046,2008-07-01
15 S Meadow Ln,232500,70920404046,2007-08-01
18 S Meadow Ln,260200,70920405284,2017-06-01
18 S Meadow Ln,206000,70920405284,2012-06-01
18 S Meadow Ln,204900,70920405284,2007-04-01
25 S Meadow Ln,225000,70920404070,2013-08-01
25 S Meadow Ln,191500,70920404070,2007-11-01
26 S Meadow Ln,260000,70920405268,2009-01-01
26 S Meadow Ln,162000,70920405268,2002-11-01
30 S Meadow Ln,215000,70920405250,2009-11-01
30 S Meadow Ln,210000,70920405250,2006-08-01
33 S Meadow Ln,178000,70920404096,2003-12-01
38 S Meadow Ln,174000,70920405234,2008-10-01
42 S Meadow Ln,265000,70920405226,2007-05-01
46 S Meadow Ln,167000,70920405218,2006-11-01
54 S Meadow Ln,259000,70920405193,2015-02-01
54 S Meadow Ln,223300,70920405193,2008-03-01
54 S Meadow Ln,186000,70920405193,2003-03-01
205 N Meadow Ln,220000,70920106246,2012-08-01
205 N Meadow Ln,176500,70920106246,2003-09-01
209 N Meadow Ln,155000,70920106238,2002-04-01
214 N Meadow Ln,263000,70920105131,2015-12-01
214 N Meadow Ln,225000,70920105131,2012-06-01
220 N Meadow Ln,190000,70920105149,2014-03-01
221 N Meadow Ln,260000,70920106204,2017-09-01
225 N Meadow Ln,380000,70920106197,2017-07-01
225 N Meadow Ln,232700,70920106197,2008-08-01
226 N Meadow Ln,228426,70920105157,2013-06-01
226 N Meadow Ln,195000,70920105157,2004-06-01
229 N Meadow Ln,240000,70920106189,2005-04-01
308 N Meadow Ln,185000,70920105181,2010-06-01
313 N Meadow Ln,220000,70920106147,2015-10-01
313 N Meadow Ln,235000,70920106147,2008-06-01
314 N Meadow Ln,287000,70920105199,2017-07-01
314 N Meadow Ln,230000,70920105199,2013-11-01
314 N Meadow Ln,244000,70920105199,2005-08-01
317 N Meadow Ln,234900,70920106139,2004-05-01
322 N Meadow Ln,212500,70920105206,2013-07-01
322 N Meadow Ln,211500,70920105206,2007-03-01
322 N Meadow Ln,180000,70920105206,2003-08-01
506 N Meadow Ln,216000,70920104026,2014-06-01
513 N Meadow Ln,285000,70920108177,2010-04-01
513 N Meadow Ln,174500,70920108177,2002-03-01
601 N Meadow Ln,210000,70920108169,2002-08-01
606 N Meadow Ln,159500,70920104068,2002-08-01
609 N Meadow Ln,289000,70920108151,2016-03-01
610 N Meadow Ln,206000,70920104076,2012-03-01
610 N Meadow Ln,227000,70920104076,2005-09-01
614 N Meadow Ln,218000,70920104084,2007-07-01
702 N Meadow Ln,233000,70920104092,2010-04-01
709 N Meadow Ln,285000,70920103094,2010-06-01
714 N Meadow Ln,225500,70920104125,2013-11-01
717 N Meadow Ln,303000,70920103078,2009-04-01
718 N Meadow Ln,200000,70920104133,2009-10-01
725 N Meadow Ln,181000,70920103052,2006-09-01
725 N Meadow Ln,138000,70920103052,2002-05-01
733 N Meadow Ln,187000,70920103036,2014-01-01
733 N Meadow Ln,163300,70920103036,2010-08-01
10 Merlham Dr,170500,70920418378,2007-04-01
15 Merlham Dr,229000,70920420216,2014-03-01
15 Merlham Dr,165000,70920420216,2002-11-01
21 Merlham Dr,255000,70920420224,2017-08-01
27 Merlham Dr,287500,70920420232,2016-06-01
27 Merlham Dr,232500,70920420232,2006-06-01
33 Merlham Dr,234000,70920420240,2010-05-01
34 Merlham Dr,179000,70920418261,2002-05-01
37 Merlham Dr,296500,70920420258,2009-03-01
37 Merlham Dr,286800,70920420258,2007-08-01
37 Merlham Dr,255000,70920420258,2004-08-01
37 Merlham Dr,258000,70920420258,2004-10-01
38 Merlham Dr,217000,70920418253,2012-05-01
38 Merlham Dr,207500,70920418253,2006-05-01
41 Merlham Dr,230200,70920420266,2004-06-01
42 Merlham Dr,415000,70920418245,2010-10-01
42 Merlham Dr,128000,70920418245,2002-02-01
53 Merlham Dr,185000,70920420290,2006-02-01
57 Merlham Dr,230000,70920420307,2009-03-01
58 Merlham Dr,261000,70920418203,2013-09-01
58 Merlham Dr,194000,70920418203,2005-04-01
62 Merlham Dr,180000,70920418196,2010-10-01
65 Merlham Dr,223700,70920420323,2006-08-01
73 Merlham Dr,205000,70920420349,2007-07-01
74 Merlham Dr,292500,70920418162,2009-07-01
74 Merlham Dr,195000,70920418162,2003-06-01
77 Merlham Dr,240000,70920420357,2010-06-01
77 Merlham Dr,244900,70920420357,2005-05-01
78 Merlham Dr,350000,70920418154,2017-07-01
78 Merlham Dr,350000,70920418154,2017-09-01
78 Merlham Dr,270000,70920418154,2013-02-01
78 Merlham Dr,279000,70920418154,2006-05-01
102 Merlham Dr,271500,70920418146,2006-02-01
